y_true,y_pred,y_pred_p
0,0,0.46556076829766024
0,0,0.44776815068827064
1,1,0.510068004766168
0,0,0.4410093661452564
1,0,0.4416955352887642
0,0,0.45729668271079477
0,0,0.44337331745626496
1,1,0.5350011611446628
0,0,0.4567668042289669
0,0,0.44299879149839505
1,0,0.495839421059898
0,0,0.44830441456823894
0,0,0.45901479280360685
0,0,0.4637159429517795
0,0,0.4809913029979098
0,0,0.4485210905593853
0,0,0.4809913029979098
0,0,0.4541651016728815
0,0,0.4589640553669825
0,0,0.4483056027539862
1,0,0.46282900232055374
1,0,0.45530332984879707
0,0,0.44750508001874845
1,1,0.5363499847264483
0,0,0.4508508793172342
0,0,0.45141714440188274
0,0,0.45168815124383344
0,0,0.4589640553669825
0,0,0.4541651016728815
0,0,0.4564933894999163
0,0,0.44750508001874845
0,0,0.47449694570604867
1,0,0.4587258034785655
0,1,0.5216783342989383
0,0,0.4547505052195337
0,0,0.45698853642161613
0,0,0.4525089959007431
0,0,0.45789555287337186
0,0,0.4798043974794154
0,0,0.4445465025344038
0,0,0.4623226394396936
0,0,0.45261119039528
1,0,0.45986702517127714
1,0,0.45530332984879707
1,1,0.5069392726571518
0,0,0.4558327530234101
0,0,0.4837030820487703
0,0,0.45574100291236286
0,0,0.45261119039528
1,0,0.4757047043947877
0,0,0.44262494461749086
0,0,0.447720495305788
0,0,0.4458126857946546
0,0,0.45384529759308934
0,0,0.4739817171791994
0,0,0.45051186750800437
1,0,0.4794262247555598
0,0,0.4541651016728815
0,0,0.46191403141551135
0,0,0.44543836329119335
0,0,0.4465932993267786
0,0,0.4602468604016809
0,0,0.44262494461749086
0,0,0.47449694570604867
0,0,0.44262494461749086
0,0,0.4804442045901882
0,0,0.4565851640111933
0,0,0.4699014090950747
0,0,0.47606064799573733
0,0,0.44927139689389894
0,0,0.46230527980653646
0,0,0.47606064799573733
0,0,0.4681513488461028
1,0,0.4484708166903585
0,0,0.4456648144001746
0,0,0.46781321371072476
0,1,0.5063794069472687
0,0,0.4545529582310058
1,1,0.5344498547986337
0,0,0.48531459433502505
0,0,0.45530332984879707
0,0,0.4498476782441097
0,0,0.4667324232352583
0,0,0.4437299819481831
0,0,0.44971294550659485
0,0,0.44262494461749086
0,0,0.4445465025344038
0,0,0.4456760049743823
1,0,0.49621819951181434
0,0,0.4468398108480637
0,0,0.47449694570604867
0,0,0.4437299819481831
0,0,0.4496479194530895
0,0,0.45534041002422687
1,0,0.4666895263868515
0,0,0.4519971070046395
0,0,0.4560555993375467
0,0,0.48155631762077367
0,0,0.4465288266416287
0,0,0.4450252629186005
0,0,0.4434237439400667
0,0,0.4573884828109609
0,0,0.4534121605956718
0,0,0.45698853642161613
0,0,0.49068364643238643
0,0,0.4452905162937012
0,0,0.4509932323180868
0,0,0.4704367553672429
0,0,0.45534041002422687
0,0,0.45237403752496247
1,0,0.4850212608143281
0,0,0.45539992089246367
0,0,0.45119538348205396
0,0,0.44927139689389894
0,0,0.47908482785231915
0,0,0.45972198335423703
0,0,0.4472143613208288
0,0,0.4488959066658095
0,0,0.4452905162937012
0,0,0.4525089959007431
0,0,0.4484708166903585
0,0,0.4496463287798661
0,0,0.4572347765477561
1,1,0.500947751376095
0,0,0.48401518329408993
0,0,0.47377343918234904
0,0,0.44262494461749086
0,0,0.4444851336712715
0,0,0.49398153244144455
0,0,0.4794262247555598
1,0,0.44668961238166366
0,0,0.46025339163915063
0,0,0.4587881807426803
0,0,0.4561433771093871
1,0,0.43906234881639905
1,0,0.45447645280455556
0,0,0.4641130075291118
0,0,0.4464142104361381
0,0,0.4616578852067189
1,1,0.500217862548182
1,0,0.4686293192168905
0,0,0.437518691713619
0,0,0.45643150062374893
1,0,0.44750508001874845
0,0,0.4497532085785129
0,0,0.4486298428697818
0,0,0.44303759558212846
0,1,0.5098446995177739
1,1,0.5083703112041696
0,0,0.45099073873597323
0,0,0.44299879149839505
0,0,0.4452905162937012
0,0,0.4456166037978564
0,0,0.497794691596714
1,0,0.4966486835072
0,0,0.45306747724511315
1,0,0.4465288266416287
0,0,0.4473935117873353
0,0,0.44809518599081116
1,0,0.47404849006769006
0,1,0.5103621973145023
1,1,0.5395452094226653
0,0,0.44262494461749086
0,0,0.4660416174225522
0,0,0.4452905162937012
0,0,0.44292447693218623
0,0,0.4568587697314165
0,0,0.4410093661452564
1,0,0.49878987721689244
1,0,0.44646470536749955
0,0,0.4674079578428577
1,0,0.4626844462700986
0,0,0.45269142223814446
0,0,0.4563395488667773
1,1,0.5065869259018975
0,0,0.4705842718915865
1,0,0.4584113572225657
0,0,0.4550554467467921
0,0,0.4441110325701808
1,0,0.4472143613208288
0,0,0.4468398108480637
0,0,0.46104181448498766
0,0,0.48023421589918347
0,0,0.45694538010883223
0,0,0.49610283465959737
1,0,0.495839421059898
1,0,0.4705986279177672
0,0,0.45259311724704904
0,0,0.4466437981714275
0,0,0.46100789624372035
1,0,0.44922110743058247
0,0,0.45972198335423703
0,0,0.44417239108081863
0,0,0.492542470900845
0,0,0.44722555941307973
1,1,0.5246653652398539
0,0,0.4842629989739262
0,0,0.46696238535658857
0,0,0.4690800048747718
0,0,0.45959209742280477
0,0,0.46534943684066654
1,0,0.48231883718943735
0,0,0.46594622699925836
0,0,0.4478797366250694
1,0,0.46025339163915063
0,0,0.4492281857590252
0,0,0.4541651016728815
0,0,0.4612734220846256
0,0,0.4595626328508685
0,0,0.45643150062374893
0,0,0.4572347765477561
0,0,0.45334741928376765
0,0,0.4837171580332315
0,0,0.46283192728588723
1,0,0.49097375607686716
0,0,0.4597680184230508
0,0,0.4750560113935739
0,0,0.45610628630274125
1,0,0.49279300779044444
0,0,0.46283086195401335
1,0,0.45792211809074584
0,0,0.4687485605664686
0,1,0.5317465891584563
0,0,0.44572621874125795
1,0,0.4504444920525498
0,0,0.4581483704898394
0,0,0.4592274157849706
1,1,0.5317465891584563
0,0,0.45155323576695955
1,1,0.5016133173489151
0,0,0.46333930841108983
0,0,0.4988047862652525
0,0,0.4495960316097507
0,0,0.460132876838028
0,0,0.48917709886545785
0,0,0.46166330660805854
1,0,0.45050389230536586
0,0,0.4989908109281691
0,0,0.4587881807426803
0,0,0.4583496059613275
0,1,0.5246653652398539
0,0,0.44372338647815457
0,1,0.5027017152739037
1,0,0.4540574232787569
0,0,0.4777240245822292
0,0,0.45643150062374893
0,0,0.4496243168290069
1,0,0.4915031771232298
0,0,0.45368122817727463
0,0,0.44417239108081863
0,0,0.4486298428697818
0,0,0.4537877007475515
0,0,0.44696781013174075
0,0,0.4529866169411966
0,0,0.45392783687185406
0,1,0.5266277531435462
1,0,0.45789555287337186
1,0,0.46047214837766703
1,0,0.4884599740837461
0,1,0.5174287747637855
1,0,0.46241174076918745
0,0,0.45050119234211244
0,0,0.45443305353746277
0,0,0.43707611694835347
0,0,0.4445465025344038
1,1,0.5082325516944287
0,0,0.4580351993622217
0,0,0.4618338422509132
0,0,0.4500776415398722
0,0,0.4469033270414765
1,1,0.5259114063601962
1,0,0.45228356016182614
0,0,0.4726245641947374
0,0,0.45530332984879707
0,0,0.4612797349921454
0,0,0.4465288266416287
0,0,0.45643150062374893
0,0,0.46047538167607033
0,0,0.4635939920121341
1,0,0.4918595676352973
1,1,0.50861921423402
0,0,0.45132165544313985
0,0,0.47501397446723803
1,1,0.5243829230146486
0,0,0.45739905512952694
0,0,0.4410093661452564
1,1,0.5340728310644018
1,0,0.45341335119307935
0,0,0.44262494461749086
0,0,0.4641047792435298
0,0,0.4547505052195337
0,0,0.4496479194530895
0,0,0.45459021503555536
0,0,0.44417239108081863
0,0,0.4472143613208288
0,0,0.44262494461749086
1,0,0.4700169147868679
0,0,0.451415954717159
0,0,0.45367397229555095
0,0,0.46193506759551684
1,0,0.4525436860600337
0,0,0.4957902387154223
0,0,0.46025339163915063
0,1,0.5338259094033432
0,0,0.4476702383286095
0,0,0.44262494461749086
0,0,0.48231883718943735
0,0,0.4547919489056571
1,0,0.4926966861714788
0,1,0.5326260850962545
1,1,0.5263684055977376
0,0,0.44262494461749086
0,0,0.47068448406681795
0,0,0.47567664944246746
1,1,0.5227535762035801
0,0,0.44299879149839505
1,1,0.5131423850803394
0,0,0.44685282254922115
0,0,0.4612734220846256
0,0,0.45099073873597323
0,0,0.46014439112335914
0,0,0.4432983755917619
0,0,0.4515070472019829
0,0,0.4632590161264782
0,0,0.48023421589918347
0,0,0.4617003088772612
0,0,0.44750508001874845
0,0,0.44435521741723694
0,0,0.4534288788860914
0,0,0.4560555993375467
0,0,0.4583496059613275
1,0,0.4453475866366953
0,0,0.44910520488328304
0,0,0.45050389230536586
0,0,0.47467554137686657
0,0,0.4418075609375936
0,0,0.4796076096167879
1,0,0.4794262247555598
0,0,0.45433441028233085
0,0,0.45469378955080075
0,1,0.5054500615607369
1,0,0.4893700893629419
0,0,0.4517923979795371
0,0,0.4708083756554698
1,0,0.4813695686943386
0,0,0.45189597031180345
0,0,0.44303759558212846
0,0,0.45916443307798244
0,0,0.4545407468453176
0,0,0.4560555993375467
0,0,0.47479815725146574
0,0,0.45216832316322647
0,0,0.459340329521322
0,0,0.4500776415398722
1,1,0.5124696816660772
0,0,0.4472143613208288
0,0,0.4556791305195175
